Ano,Mês,LOCAL,INSCRIÇÃO,HIDROMETRO,LEITURA ANTERIOR,LEITURA ATUAL,m3,R$,media_6_meses_reais,desvio_padrao_6_meses_reais,limite_superior_6_meses_reais,limite_inferior_6_meses_reais,anormal_6_meses_reais,media_12_meses_reais,desvio_padrao_12_meses_reais,limite_superior_12_meses_reais,limite_inferior_12_meses_reais,anormal_12_meses_reais,anormal_reais,media_6_meses_m3,desvio_padrao_6_meses_m3,limite_superior_6_meses_m3,limite_inferior_6_meses_m3,anormal_6_meses_m3,media_12_meses_m3,desvio_padrao_12_meses_m3,limite_superior_12_meses_m3,limite_inferior_12_meses_m3,anormal_12_meses_m3,anormal_m3,anormal
2008,9,GARAGEM  DA UNB,4859677,C01N000495,1742,1859,189,2217.02,2100.24,264.87,2365.11,1835.37,0,2011.52,291.84,2303.36,1719.68,0,0,180.67,20.0,200.66,160.67,0,177.17,23.36,200.53,153.8,0,0,0
2008,10,GARAGEM  DA UNB,4859677,C01N000495,1742,1859,212,2492.56,2116.21,288.19,2404.4,1828.02,1,2045.65,323.23,2368.88,1722.42,1,1,182.0,22.03,204.03,159.97,1,179.17,25.32,204.49,153.85,1,1,1
2008,11,GARAGEM  DA UNB,4859677,C01N000495,1742,1859,221,2600.38,2160.14,343.35,2503.49,1816.79,1,2076.46,358.19,2434.65,1718.26,1,1,185.67,26.75,212.41,158.92,1,180.83,27.46,208.29,153.38,1,1,1
2008,12,GARAGEM  DA UNB,4859677,C01N000495,1742,1859,196,23000.88,5702.96,8478.72,14181.68,-2775.76,1,3806.36,6055.09,9861.44,-2248.73,1,1,192.0,23.14,215.14,168.86,0,180.33,27.09,207.42,153.25,0,0,1
2009,1,GARAGEM  DA UNB,4859677,C01N000495,1742,1859,190,2229.0,5766.85,8445.21,14212.07,-2678.36,0,3848.67,6040.95,9889.62,-2192.29,0,0,197.33,16.46,213.8,180.87,0,183.17,26.07,209.24,157.1,0,0,0
2009,2,GARAGEM  DA UNB,4859677,C01N000495,1742,1859,156,1821.68,5726.92,8466.78,14193.7,-2739.86,0,3878.73,6028.87,9907.6,-2150.15,0,0,194.0,22.55,216.55,171.45,1,185.08,22.67,207.75,162.41,1,1,1
2009,3,GARAGEM  DA UNB,4859677,C01N000495,1742,1859,195,2288.9,5738.9,8460.87,14199.77,-2721.97,0,3919.57,6015.15,9934.72,-2095.58,0,0,195.0,22.41,217.41,172.59,0,187.83,21.59,209.42,166.24,0,0,0
2009,4,GARAGEM  DA UNB,4859677,C01N000495,1742,1859,127,1567.78,5584.77,8539.89,14124.66,-2955.12,0,3850.49,6038.94,9889.43,-2188.45,0,0,180.83,33.59,214.43,147.24,1,181.42,27.09,208.51,154.33,1,1,1
2009,5,GARAGEM  DA UNB,4859677,C01N000495,1742,1859,178,2217.52,5520.96,8568.03,14088.99,-3047.07,0,3840.55,6041.75,9882.3,-2201.2,0,0,173.67,27.31,200.98,146.36,0,179.67,26.52,206.19,153.14,0,0,0
2009,6,GARAGEM  DA UNB,4859677,C01N000495,1742,1859,118,1453.12,1929.67,366.4,2296.06,1563.27,1,3816.31,6051.5,9867.82,-2235.19,0,0,160.67,32.6,193.27,128.06,1,176.33,31.53,207.87,144.8,1,1,1
2010,1,GARAGEM  DA UNB,4859677,C01N000495,0,0,123,1516.82,1810.97,365.39,2176.36,1445.58,0,3788.91,6061.97,9850.89,-2273.06,0,0,149.5,32.02,181.52,117.48,0,173.42,34.83,208.25,138.59,1,0,0
2010,2,GARAGEM  DA UNB,4859677,C01N000495,0,0,123,1516.82,1760.16,384.31,2144.47,1375.85,0,3743.54,6078.1,9821.64,-2334.56,0,0,144.0,33.48,177.48,110.52,0,169.0,37.71,206.71,131.29,1,0,0
2010,3,GARAGEM  DA UNB,4859677,C01N000495,0,0,120,1556.36,1638.07,286.7,1924.77,1351.37,0,3688.48,6096.15,9784.63,-2407.66,0,0,131.5,22.98,154.48,108.52,0,163.25,39.6,202.85,123.65,1,0,0
2010,4,GARAGEM  DA UNB,4859677,C01N000495,0,0,175,2271.6,1755.37,380.75,2136.12,1374.62,1,3670.07,6100.42,9770.49,-2430.35,0,0,139.5,28.74,168.24,110.76,1,160.17,36.8,196.97,123.37,0,0,0
2010,5,GARAGEM  DA UNB,4859677,C01N000495,0,0,71,890.48,1534.2,439.5,1973.7,1094.7,1,3527.58,6147.46,9675.04,-2619.88,0,0,121.67,32.96,154.63,88.71,1,147.67,39.63,187.29,108.04,1,1,1
2010,6,GARAGEM  DA UNB,4859677,C01N000495,0,0,61,811.51,1427.26,531.58,1958.85,895.68,1,1678.47,508.24,2186.7,1170.23,1,1,112.17,41.37,153.54,70.8,1,136.42,43.62,180.04,92.8,1,1,1
2010,7,GARAGEM  DA UNB,4859677,C01N000495,0,0,86,1089.68,1356.08,545.61,1901.68,810.47,0,1583.52,502.43,2085.95,1081.1,0,0,106.0,42.18,148.18,63.82,0,127.75,42.32,170.07,85.43,0,0,0
2010,8,GARAGEM  DA UNB,4859677,C01N000495,0,0,73,927.93,1257.93,563.58,1821.51,694.35,0,1509.04,529.43,2038.48,979.61,1,0,97.67,43.08,140.75,54.59,0,120.83,44.03,164.86,76.8,1,0,0
2010,9,GARAGEM  DA UNB,4859677,C01N000495,0,0,105,1342.0,1222.2,547.44,1769.64,674.76,0,1430.14,469.84,1899.98,960.29,0,0,95.17,41.94,137.11,53.22,0,113.33,37.41,150.75,75.92,0,0,0
2010,10,GARAGEM  DA UNB,4859677,C01N000495,0,0,174,2258.32,1219.99,542.35,1762.34,677.63,1,1487.68,527.04,2014.72,960.64,1,1,95.0,41.56,136.56,53.44,1,117.25,41.24,158.49,76.01,1,1,1
2010,11,GARAGEM  DA UNB,4859677,C01N000495,0,0,209,2723.12,1525.43,782.53,2307.96,742.89,1,1529.81,605.12,2134.93,924.7,1,1,118.0,59.81,177.81,58.19,1,119.83,46.08,165.91,73.75,1,1,1
2011,1,GARAGEM  DA UNB,4859677,C01N000495,0,0,183,2377.84,1786.48,757.61,2544.09,1028.88,0,1606.87,651.56,2258.43,955.31,1,0,138.33,57.24,195.57,81.1,0,125.25,49.53,174.78,75.72,1,0,0
2011,2,GARAGEM  DA UNB,4859677,C01N000495,0,0,113,1492.01,1853.54,699.15,2552.68,1154.39,0,1604.81,651.91,2256.72,952.89,0,0,142.83,53.22,196.05,89.62,0,124.42,49.66,174.08,74.76,0,0,0
2011,3,GARAGEM  DA UNB,4859677,C01N000495,0,0,95,1214.7,1901.33,629.55,2530.89,1271.78,1,1579.63,661.38,2241.01,918.25,0,0,146.5,47.94,194.44,98.56,1,122.08,50.38,172.47,71.7,0,0,0
2011,4,GARAGEM  DA UNB,4859677,C01N000495,0,0,82,1111.48,1862.91,675.85,2538.76,1187.06,1,1542.56,675.13,2217.69,867.42,0,0,142.67,52.61,195.28,90.05,1,118.92,51.7,170.62,67.21,0,0,0
2011,5,GARAGEM  DA UNB,4859677,C01N000495,0,0,118,1624.12,1757.21,650.77,2407.98,1106.44,0,1488.6,636.33,2124.93,852.27,0,0,133.33,50.88,184.22,82.45,0,114.17,48.61,162.78,65.56,0,0,0
2011,6,GARAGEM  DA UNB,4859677,C01N000495,0,0,97,1325.08,1524.2,457.27,1981.48,1066.93,0,1524.82,611.06,2135.87,913.76,0,0,114.67,35.91,150.58,78.75,0,116.33,47.07,163.4,69.27,0,0,0
2011,7,GARAGEM  DA UNB,4859677,C01N000495,0,0,153,2122.52,1481.65,364.4,1846.05,1117.26,1,1634.07,588.72,2222.79,1045.35,0,0,109.67,24.9,134.56,84.77,1,124.0,44.66,168.66,79.34,0,0,0
2011,8,GARAGEM  DA UNB,4859677,C01N000495,0,0,108,1481.72,1479.94,364.36,1844.3,1115.58,0,1666.74,566.21,2232.95,1100.52,0,0,108.83,24.85,133.68,83.99,0,125.83,43.4,169.23,82.44,0,0,0
2011,9,GARAGEM  DA UNB,4859677,C01N000495,0,0,127,1752.28,1569.53,351.98,1921.51,1217.55,0,1735.43,516.23,2251.66,1219.2,0,0,114.17,24.72,138.88,89.45,0,130.33,40.09,170.43,90.24,0,0,0
2011,10,GARAGEM  DA UNB,4859677,C01N000495,0,0,164,2296.68,1767.07,375.3,2142.37,1391.76,1,1814.99,523.6,2338.58,1291.39,0,0,127.83,26.01,153.84,101.82,1,135.25,40.32,175.57,94.93,0,0,0
2011,11,GARAGEM  DA UNB,4859677,C01N000495,0,0,151,2117.0,1849.21,391.36,2240.57,1457.86,0,1803.21,514.22,2317.44,1288.99,0,0,133.33,26.99,160.32,106.35,0,133.33,38.83,172.16,94.5,0,0,0
2011,12,GARAGEM  DA UNB,4859677,C01N000495,0,0,176,2471.21,2040.24,363.05,2403.28,1677.19,1,1782.22,477.05,2259.27,1305.17,1,1,146.5,24.91,171.41,121.59,1,130.58,33.83,164.42,96.75,1,1,1
2012,1,GARAGEM  DA UNB,4859677,C01N000495,0,0,220,3076.6,2199.25,561.18,2760.42,1638.07,1,1840.45,586.46,2426.91,1253.99,1,1,157.67,39.28,196.94,118.39,1,133.67,40.14,173.81,93.53,1,1,1
2012,2,GARAGEM  DA UNB,4859677,C01N000495,0,0,281,3982.65,2616.07,799.73,3415.8,1816.34,1,2048.0,838.51,2886.51,1209.5,1,1,186.5,55.62,242.12,130.88,1,147.67,57.72,205.39,89.94,1,1,1
2012,3,GARAGEM  DA UNB,4859677,C01N000495,0,0,126,2829.12,2795.54,678.8,3474.34,2116.75,0,2182.54,822.0,3004.54,1360.54,0,0,186.33,55.84,242.17,130.5,1,150.25,55.81,206.06,94.44,0,0,0
2012,4,GARAGEM  DA UNB,4859677,C01N000495,0,0,256,3992.44,3078.17,775.66,3853.83,2302.51,1,2422.62,897.95,3320.57,1524.67,1,1,201.67,60.88,262.55,140.78,0,164.75,58.98,223.73,105.77,1,0,1
2012,5,GARAGEM  DA UNB,4859677,C01N000495,0,0,260,4055.8,3401.3,694.79,4096.09,2706.51,0,2625.26,972.64,3597.9,1652.61,1,0,219.83,58.97,278.81,160.86,0,176.58,62.87,239.45,113.71,1,0,0
2012,6,GARAGEM  DA UNB,4859677,C01N000495,0,0,247,3849.88,3631.08,535.36,4166.44,3095.73,0,2835.66,938.3,3773.96,1897.36,1,0,231.67,55.44,287.1,176.23,0,189.08,60.47,249.56,128.61,0,0,0
2012,7,GARAGEM  DA UNB,4859677,C01N000495,0,0,34,475.96,3197.64,1410.9,4608.54,1786.74,1,2698.44,1148.84,3847.28,1549.61,1,1,200.67,98.52,299.19,102.14,1,179.17,74.95,254.12,104.21,1,1,1
2012,8,GARAGEM  DA UNB,4859677,C01N000495,0,0,182,2821.72,3004.15,1360.41,4364.57,1643.74,0,2810.11,1083.06,3893.17,1727.05,0,0,184.17,90.33,274.5,93.84,0,185.33,71.53,256.86,113.8,0,0,0
2012,9,GARAGEM  DA UNB,4859677,C01N000495,0,0,182,2821.72,3002.92,1360.61,4363.53,1642.31,0,2899.23,1030.85,3930.08,1868.39,0,0,193.5,85.9,279.4,107.6,0,189.92,69.18,259.09,120.74,0,0,0
2012,10,GARAGEM  DA UNB,4859677,C01N000495,0,0,189,2931.16,2826.04,1272.36,4098.4,1553.68,0,2952.1,1013.25,3965.36,1938.85,0,0,182.33,80.33,262.66,102.01,0,192.0,68.7,260.7,123.3,0,0,0
2012,11,GARAGEM  DA UNB,4859677,C01N000495,0,0,200,3105.4,2667.64,1141.03,3808.67,1526.61,0,3034.47,978.78,4013.25,2055.69,0,0,172.33,72.03,244.36,100.3,0,196.08,67.49,263.57,128.6,0,0,0
2012,12,GARAGEM  DA UNB,4859677,C01N000495,0,0,341,5338.84,2915.8,1541.29,4457.09,1374.51,1,3273.44,1161.73,4435.17,2111.71,1,1,188.0,97.31,285.31,90.69,1,209.83,78.87,288.7,130.96,1,1,1
2013,1,GARAGEM  DA UNB,4859677,C01N000495,0,0,459,7207.96,4037.8,1832.72,5870.52,2205.08,1,3617.72,1619.91,5237.63,1997.81,1,1,258.83,115.73,374.56,143.11,1,229.75,106.88,336.63,122.87,1,1,1
2013,2,GARAGEM  DA UNB,4859677,C01N000495,0,0,176,2725.24,4021.72,1845.9,5867.62,2175.82,0,3512.94,1634.76,5147.69,1878.18,0,0,257.83,116.55,374.38,141.29,0,221.0,106.6,327.6,114.4,0,0,0
2013,3,GARAGEM  DA UNB,4859677,C01N000495,0,0,189,3004.16,4052.13,1823.55,5875.67,2228.58,0,3527.52,1628.87,5156.39,1898.65,0,0,259.0,115.67,374.67,143.33,0,226.25,102.98,329.23,123.27,0,0,0
2013,4,GARAGEM  DA UNB,4859677,C01N000495,0,0,320,5521.93,4483.92,1811.72,6295.65,2672.2,0,3654.98,1725.53,5380.51,1929.45,1,0,280.83,112.12,392.95,168.71,0,231.58,106.27,337.85,125.31,0,0,0
2013,5,GARAGEM  DA UNB,4859677,C01N000495,0,0,241,4110.54,4651.44,1701.91,6353.35,2949.54,0,3659.54,1726.76,5386.3,1932.79,0,0,287.67,107.36,395.02,180.31,0,230.0,105.95,335.95,124.05,0,0,0
2013,6,GARAGEM  DA UNB,4859677,C01N000495,0,0,231,3937.14,4417.83,1684.8,6102.62,2733.03,0,3666.81,1727.81,5394.63,1939.0,0,0,269.33,105.81,375.14,163.52,0,228.67,105.81,334.48,122.85,0,0,0
2013,7,GARAGEM  DA UNB,4859677,C01N000495,0,0,211,3590.34,3814.89,991.1,4805.99,2823.79,0,3926.35,1409.54,5335.88,2516.81,0,0,228.0,51.3,279.3,176.7,0,243.42,86.85,330.27,156.57,0,0,0
2013,8,GARAGEM  DA UNB,4859677,C01N000495,0,0,225,3883.68,4007.96,837.27,4845.24,3170.69,0,4014.84,1366.56,5381.41,2648.28,0,0,236.17,44.86,281.02,191.31,0,247.0,84.95,331.95,162.05,0,0,0
2013,9,GARAGEM  DA UNB,4859677,C01N000495,0,0,227,4082.19,4187.64,679.6,4867.24,3508.03,0,4119.88,1313.95,5433.83,2805.93,0,0,242.5,39.19,281.69,203.31,0,250.75,82.79,333.54,167.96,0,0,0
2013,10,GARAGEM  DA UNB,4859677,C01N000495,0,0,242,4127.8,3955.28,204.26,4159.54,3751.02,0,4219.6,1259.82,5479.42,2959.78,0,0,229.5,11.48,240.98,218.02,1,255.17,80.58,335.74,174.59,0,0,0
2014,1,GARAGEM  DA UNB,4859677,C01N000495,0,0,168,2844.72,3744.31,479.75,4224.06,3264.56,1,4197.88,1282.82,5480.7,2915.06,1,1,217.33,26.16,243.49,191.17,1,252.5,83.06,335.56,169.44,1,1,1
2014,2,GARAGEM  DA UNB,4859677,C01N000495,0,0,151,2549.94,3513.11,666.25,4179.36,2846.86,1,3965.47,1309.67,5275.14,2655.8,1,1,204.0,36.24,240.24,167.76,1,236.67,82.77,319.43,153.9,1,1,1
2014,3,GARAGEM  DA UNB,4859677,C01N000495,0,0,171,2910.22,3399.76,707.08,4106.84,2692.67,0,3607.32,848.97,4456.29,2758.36,0,0,197.33,38.32,235.65,159.02,0,212.67,46.04,258.71,166.62,0,0,0
2014,4,GARAGEM  DA UNB,4859677,C01N000495,0,0,140,2533.4,3174.71,736.53,3911.24,2438.18,0,3591.34,868.67,4460.01,2722.67,1,0,183.17,41.61,224.78,141.55,1,209.67,49.68,259.34,159.99,1,1,1
2014,5,GARAGEM  DA UNB,4859677,C01N000495,0,0,148,2682.36,2941.41,600.78,3542.18,2340.63,0,3564.52,893.07,4457.59,2671.46,0,0,170.0,37.24,207.24,132.76,0,206.25,52.55,258.8,153.7,1,0,0
2014,6,GARAGEM  DA UNB,4859677,C01N000495,0,0,173,3147.86,2778.08,236.52,3014.61,2541.56,1,3366.68,649.88,4016.56,2716.81,0,0,158.5,13.9,172.4,144.6,1,194.0,39.02,233.02,154.98,0,0,0
2014,7,GARAGEM  DA UNB,4859677,C01N000495,0,0,127,2291.34,2685.85,303.7,2989.55,2382.16,1,3215.08,672.37,3887.46,2542.71,1,1,151.67,17.82,169.48,133.85,1,184.5,40.39,224.89,144.11,1,1,1
2014,8,GARAGEM  DA UNB,4859677,C01N000495,0,0,79,1394.79,2493.33,614.35,3107.68,1878.98,1,3003.22,810.52,3813.74,2192.7,1,1,139.67,34.65,174.32,105.02,1,171.83,47.66,219.49,124.17,1,1,1
2014,9,GARAGEM  DA UNB,4859677,C01N000495,0,0,282,5177.44,2871.2,1269.73,4140.93,1601.47,1,3135.48,1017.98,4153.46,2117.5,1,1,158.17,68.16,226.32,90.01,1,177.75,56.54,234.29,121.21,1,1,1
2014,10,GARAGEM  DA UNB,4859677,C01N000495,0,0,201,3669.22,3060.5,1293.74,4354.24,1766.76,0,3117.61,1005.45,4123.06,2112.15,0,0,168.33,69.44,237.78,98.89,0,175.75,55.13,230.88,120.62,0,0,0
2014,11,GARAGEM  DA UNB,4859677,C01N000495,0,0,187,3408.54,3181.53,1285.23,4466.76,1896.3,0,3061.47,964.68,4026.15,2096.79,0,0,174.83,68.98,243.82,105.85,0,172.42,52.91,225.33,119.5,0,0,0
2014,12,GARAGEM  DA UNB,4859677,C01N000495,0,0,161,2924.42,3144.29,1289.63,4433.92,1854.66,0,2961.19,904.42,3865.61,2056.77,0,0,172.83,69.22,242.05,103.61,0,165.67,48.18,213.85,117.48,0,0,0
2015,1,GARAGEM  DA UNB,4859677,C01N000495,0,0,168,2844.72,3236.52,1235.06,4471.58,2001.46,0,2961.19,904.42,3865.61,2056.77,0,0,179.67,65.73,245.39,113.94,0,165.67,48.18,213.85,117.48,0,0,0
2015,2,GARAGEM  DA UNB,4859677,C01N000495,0,0,151,2549.94,3429.05,946.98,4376.03,2482.06,0,2961.19,904.42,3865.61,2056.77,0,0,191.67,47.8,239.46,143.87,0,165.67,48.18,213.85,117.48,0,0,0
2015,3,GARAGEM  DA UNB,4859677,C01N000495,0,0,171,2910.22,3051.18,409.75,3460.93,2641.42,0,2961.19,904.42,3865.61,2056.77,0,0,173.17,18.09,191.26,155.07,0,165.67,48.18,213.85,117.48,0,0,0
2015,4,GARAGEM  DA UNB,4859677,C01N000495,0,0,140,2533.4,2861.87,319.56,3181.43,2542.32,1,2961.19,904.42,3865.61,2056.77,0,0,163.0,16.38,179.38,146.62,1,165.67,48.18,213.85,117.48,0,0,0
2015,5,GARAGEM  DA UNB,4859677,C01N000495,0,0,148,2682.36,2740.84,176.68,2917.52,2564.16,0,2961.19,904.42,3865.61,2056.77,0,0,156.5,12.14,168.64,144.36,0,165.67,48.18,213.85,117.48,0,0,0
2015,6,GARAGEM  DA UNB,4859677,C01N000495,0,0,173,3147.86,2778.08,236.52,3014.61,2541.56,1,2961.19,904.42,3865.61,2056.77,0,0,158.5,13.9,172.4,144.6,1,165.67,48.18,213.85,117.48,0,0,0
2015,7,GARAGEM  DA UNB,4859677,C01N000495,0,0,127,2291.34,2685.85,303.7,2989.55,2382.16,1,2961.19,904.42,3865.61,2056.77,0,0,151.67,17.82,169.48,133.85,1,165.67,48.18,213.85,117.48,0,0,0
2015,8,GARAGEM  DA UNB,4859677,C01N000495,0,0,79,1394.79,2493.33,614.35,3107.68,1878.98,1,2961.19,904.42,3865.61,2056.77,1,1,139.67,34.65,174.32,105.02,1,165.67,48.18,213.85,117.48,1,1,1
2015,9,GARAGEM  DA UNB,4859677,C01N000495,0,0,282,5177.44,2871.2,1269.73,4140.93,1601.47,1,2961.19,904.42,3865.61,2056.77,1,1,158.17,68.16,226.32,90.01,1,165.67,48.18,213.85,117.48,1,1,1
2015,10,GARAGEM  DA UNB,4859677,C01N000495,0,0,201,3669.22,3060.5,1293.74,4354.24,1766.76,0,2961.19,904.42,3865.61,2056.77,0,0,168.33,69.44,237.78,98.89,0,165.67,48.18,213.85,117.48,0,0,0
2015,11,GARAGEM  DA UNB,4859677,C01N000495,0,0,187,3408.54,3181.53,1285.23,4466.76,1896.3,0,2961.19,904.42,3865.61,2056.77,0,0,174.83,68.98,243.82,105.85,0,165.67,48.18,213.85,117.48,0,0,0
2015,12,GARAGEM  DA UNB,4859677,C01N000495,0,0,161,2924.42,3144.29,1289.63,4433.92,1854.66,0,2961.19,904.42,3865.61,2056.77,0,0,172.83,69.22,242.05,103.61,0,165.67,48.18,213.85,117.48,0,0,0
2016,1,GARAGEM  DA UNB,4859677,C01N000495,0,0,145,3058.0,3272.07,1224.55,4496.62,2047.52,0,2978.96,904.02,3882.98,2074.94,0,0,175.83,67.2,243.03,108.64,0,163.75,48.54,212.29,115.21,0,0,0
2016,2,GARAGEM  DA UNB,4859677,C01N000495,0,0,142,3067.44,3550.84,842.5,4393.35,2708.34,0,3022.09,893.98,3916.07,2128.11,0,0,186.33,52.31,238.65,134.02,0,163.0,48.82,211.82,114.18,0,0,0
2016,3,GARAGEM  DA UNB,4859677,C01N000495,0,0,140,3023.0,3191.77,285.75,3477.52,2906.02,0,3031.48,893.29,3924.77,2138.19,0,0,162.67,25.76,188.42,136.91,0,160.42,49.18,209.6,111.24,0,0,0
2016,4,GARAGEM  DA UNB,4859677,C01N000495,0,0,140,3023.0,3084.07,166.84,3250.91,2917.22,0,3072.28,879.55,3951.83,2192.74,0,0,152.5,18.66,171.16,133.84,0,160.42,49.18,209.6,111.24,0,0,0
2016,5,GARAGEM  DA UNB,4859677,C01N000495,0,0,139,3000.78,3016.11,51.24,3067.34,2964.87,0,3098.82,871.48,3970.3,2227.34,0,0,144.5,8.36,152.86,136.14,0,159.67,49.45,209.12,110.21,0,0,0
2016,6,GARAGEM  DA UNB,4859677,C01N000495,0,0,139,3017.06,3031.55,25.65,3057.2,3005.89,0,3087.92,871.63,3959.55,2216.29,0,0,140.83,2.32,143.15,138.52,0,156.83,49.59,206.43,107.24,0,0,0
2016,7,GARAGEM  DA UNB,4859677,C01N000495,0,0,10,145.2,2546.08,1176.39,3722.47,1369.69,1,2909.07,1205.98,4115.06,1703.09,1,1,118.33,53.08,171.42,65.25,1,147.08,65.08,212.16,82.01,1,1,1
2016,8,GARAGEM  DA UNB,4859677,C01N000495,0,0,135,3145.2,2559.04,1183.69,3742.73,1375.35,0,3054.94,1108.06,4163.0,1946.88,0,0,117.17,52.53,169.7,64.63,0,151.75,61.67,213.42,90.08,0,0,0
2016,9,GARAGEM  DA UNB,4859677,C01N000495,0,0,98,2257.2,2431.41,1164.8,3596.2,1266.61,0,2811.59,900.83,3712.42,1910.76,0,0,110.17,51.67,161.84,58.49,0,136.42,47.61,184.03,88.8,0,0,0
2016,10,GARAGEM  DA UNB,4859677,C01N000495,0,0,99,2281.2,2307.77,1128.24,3436.01,1179.53,0,2695.92,869.26,3565.18,1826.66,0,0,103.33,49.61,152.94,53.72,0,127.92,44.0,171.92,83.91,0,0,0
2016,11,GARAGEM  DA UNB,4859677,C01N000495,0,0,90,2065.2,2151.84,1076.78,3228.63,1075.06,0,2583.98,855.53,3439.51,1728.44,0,0,95.17,46.5,141.67,48.67,0,119.83,40.97,160.8,78.87,0,0,0
2016,12,GARAGEM  DA UNB,4859677,C01N000495,0,0,82,2060.52,1992.42,990.41,2982.83,1002.01,0,2511.98,860.61,3372.6,1651.37,0,0,85.67,41.28,126.95,44.38,0,113.25,40.09,153.34,73.16,0,0,0
2017,1,GARAGEM  DA UNB,4859677,C01N000495,0,0,105,2667.72,2412.84,421.39,2834.23,1991.45,0,2479.46,845.34,3324.8,1634.12,0,0,101.5,18.25,119.75,83.25,0,109.92,38.85,148.77,71.06,0,0,0
2017,2,GARAGEM  DA UNB,4859677,C01N000495,0,0,100,2535.72,2311.26,246.86,2558.12,2064.4,0,2435.15,825.42,3260.57,1609.73,0,0,95.67,8.26,103.93,87.4,0,106.42,37.57,143.99,68.85,0,0,0
2017,3,GARAGEM  DA UNB,4859677,C01N000495,0,0,100,2535.72,2357.68,260.47,2618.15,2097.21,0,2394.54,805.62,3200.16,1588.92,0,0,96.0,8.41,104.41,87.59,0,103.08,36.06,139.15,67.02,0,0,0
2017,4,GARAGEM  DA UNB,4859677,C01N000495,0,0,40,951.72,2136.1,634.9,2771.0,1501.2,1,2221.94,877.42,3099.36,1344.52,1,1,86.17,24.09,110.25,62.08,1,94.75,38.25,133.0,56.5,1,1,1
2017,5,GARAGEM  DA UNB,4859677,C01N000495,0,0,145,3723.72,2412.52,902.5,3315.02,1510.02,1,2282.18,956.97,3239.15,1325.21,1,1,95.33,34.19,129.52,61.15,1,95.25,38.91,134.16,56.34,1,1,1
2017,6,GARAGEM  DA UNB,4859677,C01N000495,0,0,100,2309.2,2453.97,888.71,3342.68,1565.26,0,2223.19,928.96,3152.16,1294.23,0,0,98.33,33.57,131.9,64.77,0,92.0,36.48,128.48,55.52,0,0,0
2017,7,GARAGEM  DA UNB,4859677,C01N000495,0,0,73,1708.22,2294.05,928.01,3222.06,1366.04,0,2353.44,689.94,3043.39,1663.5,0,0,93.0,34.81,127.81,58.19,0,97.25,26.87,124.12,70.38,0,0,0
2017,8,GARAGEM  DA UNB,4859677,C01N000495,0,0,90,2128.8,2226.23,921.67,3147.9,1304.56,0,2268.74,644.82,2913.57,1623.92,0,0,91.33,34.65,125.98,56.68,0,93.5,24.12,117.62,69.38,0,0,0
2017,9,GARAGEM  DA UNB,4859677,C01N000495,0,0,63,1460.82,2047.08,953.4,3000.48,1093.68,0,2202.38,685.8,2888.18,1516.58,1,0,85.17,36.06,121.23,49.1,0,90.58,25.6,116.18,64.98,1,0,0
2017,10,GARAGEM  DA UNB,4859677,C01N000495,0,0,60,1386.6,2119.56,866.0,2985.56,1253.56,0,2127.83,724.01,2851.84,1403.82,1,0,88.5,31.72,120.22,56.78,0,87.33,26.88,114.21,60.46,1,0,0
2017,11,GARAGEM  DA UNB,4859677,C01N000495,0,0,55,1262.9,1709.42,424.5,2133.93,1284.92,1,2060.97,766.14,2827.11,1294.84,1,1,73.5,17.94,91.44,55.56,1,84.42,28.42,112.83,56.0,1,1,1
2017,12,GARAGEM  DA UNB,4859677,C01N000495,0,0,58,1337.12,1547.41,323.23,1870.64,1224.18,0,2000.69,794.12,2794.81,1206.56,0,0,66.5,13.07,79.57,53.43,0,82.42,29.43,111.85,52.99,0,0,0
2018,1,GARAGEM  DA UNB,4859677,C01N000495,0,0,76,1782.44,1559.78,331.92,1891.7,1227.86,0,1926.92,767.19,2694.1,1159.73,0,0,67.0,13.42,80.42,53.58,0,80.0,28.58,108.58,51.42,0,0,0
2018,2,GARAGEM  DA UNB,4859677,C01N000495,0,0,76,1782.44,1502.05,226.57,1728.62,1275.49,1,1864.14,743.29,2607.43,1120.85,0,0,64.67,9.16,73.82,55.51,1,78.0,27.89,105.89,50.11,0,0,0
2018,3,GARAGEM  DA UNB,4859677,C01N000495,0,0,76,1782.44,1555.66,251.53,1807.19,1304.13,0,1801.37,712.59,2513.96,1088.78,0,0,66.83,10.17,77.0,56.67,0,76.0,27.02,103.02,48.98,0,0,0
2018,4,GARAGEM  DA UNB,4859677,C01N000495,0,0,76,1782.44,1621.63,250.23,1871.86,1371.4,0,1870.6,661.03,2531.63,1209.56,0,0,69.5,10.11,79.61,59.39,0,79.0,24.54,103.54,54.46,0,0,0
2018,5,GARAGEM  DA UNB,4859677,C01N000495,0,0,76,1782.44,1708.22,181.8,1890.02,1526.42,0,1708.82,311.34,2020.16,1397.48,0,0,73.0,7.35,80.35,65.65,0,73.25,13.07,86.32,60.18,0,0,0
2018,6,GARAGEM  DA UNB,4859677,C01N000495,0,0,80,1881.4,1798.93,40.4,1839.33,1758.53,1,1673.17,255.9,1929.08,1417.27,0,0,76.67,1.63,78.3,75.03,1,71.58,10.34,81.93,61.24,0,0,0
2018,7,GARAGEM  DA UNB,4859677,C01N000495,0,0,71,1658.74,1778.32,70.7,1849.02,1707.62,1,1669.05,255.69,1924.73,1413.36,0,0,75.83,2.86,78.69,72.98,1,71.42,10.33,81.75,61.08,0,0,0
